rxcui,NDC,startdate,enddate,class,drug
200095,63187073790,201610,201709,Angiotension receptor blocker,
310429,63187073910,201704,201709,Other Diuretics,
310429,63187073930,201611,201709,Other Diuretics,
310429,63187073960,201611,201709,Other Diuretics,
310429,63187073990,201611,201709,Other Diuretics,
200095,63187075730,201612,201709,Angiotension receptor blocker,
200095,63187075760,201612,201709,Angiotension receptor blocker,
200095,63187075790,201612,201709,Angiotension receptor blocker,
866412,63187076830,201612,201709,Beta_blocker,
866412,63187076830,201612,201709,Beta_blocker,
866412,63187076860,201612,201709,Beta_blocker,
866412,63187076860,201612,201709,Beta_blocker,
866412,63187076890,201612,201709,Beta_blocker,
866412,63187076890,201612,201709,Beta_blocker,
831054,63187076910,201612,201709,Calcium channel blocker,
831054,63187076930,201612,201709,Calcium channel blocker,
831054,63187076960,201612,201709,Calcium channel blocker,
314077,63187077530,201612,201709,ACE inhibitor,
314077,63187077560,201612,201709,ACE inhibitor,
314077,63187077590,201612,201709,ACE inhibitor,
311353,63187078030,201701,201709,ACE inhibitor,
311353,63187078060,201701,201709,ACE inhibitor,
311353,63187078090,201701,201709,ACE inhibitor,
308136,63187078310,201701,201709,Calcium channel blocker,
308136,63187078330,201701,201709,Calcium channel blocker,
308136,63187078360,201701,201709,Calcium channel blocker,
308136,63187078390,201701,201709,Calcium channel blocker,
313988,63187079030,201702,201709,Other Diuretics,
313988,63187079060,201702,201709,Other Diuretics,
313988,63187079090,201702,201709,Other Diuretics,
904601,63187080430,201703,201705,Beta_blocker,
904601,63187080460,201703,201705,Beta_blocker,
904601,63187080490,201703,201705,Beta_blocker,
979480,63187080830,201703,201709,Angiotension receptor blocker,
979480,63187080860,201703,201709,Angiotension receptor blocker,
979480,63187080890,201703,201709,Angiotension receptor blocker,
261962,63187081630,201703,201709,ACE inhibitor,
261962,63187081660,201703,201709,ACE inhibitor,
261962,63187081690,201703,201709,ACE inhibitor,
314076,63187082130,201704,201709,ACE inhibitor,
314076,63187082160,201704,201709,ACE inhibitor,
314076,63187082190,201704,201709,ACE inhibitor,
197884,63187082530,201705,201709,ACE inhibitor,
197884,63187082560,201705,201709,ACE inhibitor,
197884,63187082590,201705,201709,ACE inhibitor,
979492,63187083030,201706,201709,Angiotension receptor blocker,
979492,63187083060,201706,201709,Angiotension receptor blocker,
979492,63187083090,201706,201709,Angiotension receptor blocker,
856448,63187083903,201706,201709,Beta_blocker,
856448,63187083930,201706,201709,Beta_blocker,
856448,63187083960,201706,201709,Beta_blocker,
856448,63187083990,201706,201709,Beta_blocker,
313096,63187084103,201706,201709,Aldosterone blocker,
313096,63187084130,201706,201709,Aldosterone blocker,
313096,63187084160,201706,201709,Aldosterone blocker,
313096,63187084190,201706,201709,Aldosterone blocker,
897659,63187084930,201707,201709,Calcium channel blocker,
897659,63187084930,201707,201709,Calcium channel blocker,
897659,63187084960,201707,201709,Calcium channel blocker,
897659,63187084960,201707,201709,Calcium channel blocker,
897659,63187084990,201707,201709,Calcium channel blocker,
897659,63187084990,201707,201709,Calcium channel blocker,
261962,63187085430,201707,201709,ACE inhibitor,
261962,63187085460,201707,201709,ACE inhibitor,
261962,63187085490,201707,201709,ACE inhibitor,
198223,63187086130,201708,201709,Aldosterone blocker,
198223,63187086160,201708,201709,Aldosterone blocker,
198223,63187086190,201708,201709,Aldosterone blocker,
854905,63187087130,201708,201709,Beta_blocker,
854905,63187087160,201708,201709,Beta_blocker,
854905,63187087190,201708,201709,Beta_blocker,
312748,63187087430,201709,201709,ACE inhibitor,
312748,63187087460,201709,201709,ACE inhibitor,
312748,63187087490,201709,201709,ACE inhibitor,
198034,63187087530,201709,201709,Calcium channel blocker,
198034,63187087530,201709,201709,Calcium channel blocker,
198034,63187087560,201709,201709,Calcium channel blocker,
198034,63187087560,201709,201709,Calcium channel blocker,
198034,63187087590,201709,201709,Calcium channel blocker,
198034,63187087590,201709,201709,Calcium channel blocker,
979428,63286018201,201006,201305,Beta_blocker,
898378,63304015401,201308,201709,ACE inhibitor,
898378,63304015401,201308,201709,Thiazide,
898378,63304015410,201308,201709,ACE inhibitor,
898378,63304015410,201308,201709,Thiazide,
898378,63304015430,201308,201709,ACE inhibitor,
898378,63304015430,201308,201709,Thiazide,
898362,63304015501,201003,201709,ACE inhibitor,
898362,63304015501,201003,201709,Thiazide,
898362,63304015510,201308,201709,ACE inhibitor,
898362,63304015510,201308,201709,Thiazide,
898362,63304015530,201308,201709,ACE inhibitor,
898362,63304015530,201308,201709,Thiazide,
898367,63304015601,201003,201709,ACE inhibitor,
898367,63304015601,201003,201709,Thiazide,
898367,63304015610,201308,201709,ACE inhibitor,
898367,63304015610,201308,201709,Thiazide,
898367,63304015630,201308,201709,ACE inhibitor,
898367,63304015630,201308,201709,Thiazide,
898372,63304015701,201003,201709,ACE inhibitor,
898372,63304015701,201003,201709,Thiazide,
898372,63304015710,201308,201709,ACE inhibitor,
898372,63304015710,201308,201709,Thiazide,
898372,63304015730,201308,201709,ACE inhibitor,
898372,63304015730,201308,201709,Thiazide,
310796,63304016110,200905,201709,ACE inhibitor,
310796,63304016110,200905,201709,Thiazide,
310796,63304016130,200905,201709,ACE inhibitor,
310796,63304016130,200905,201709,Thiazide,
310796,63304016190,200910,201212,ACE inhibitor,
310796,63304016190,200910,201212,Thiazide,
310797,63304016210,200905,201709,ACE inhibitor,
310797,63304016210,200905,201709,Thiazide,
310797,63304016230,200905,201709,ACE inhibitor,
310797,63304016230,200905,201709,Thiazide,
310797,63304016290,200910,201212,ACE inhibitor,
310797,63304016290,200910,201212,Thiazide,
310809,63304016310,200905,201709,ACE inhibitor,
310809,63304016310,200905,201709,Thiazide,
310809,63304016330,200905,201709,ACE inhibitor,
310809,63304016330,200905,201709,Thiazide,
310809,63304016390,200905,201212,ACE inhibitor,
310809,63304016390,200905,201212,Thiazide,
898723,63304033701,201010,201709,ACE inhibitor,
898687,63304033801,201010,201709,ACE inhibitor,
898687,63304033805,201010,201709,ACE inhibitor,
898690,63304033901,201010,201709,ACE inhibitor,
898690,63304033905,201010,201709,ACE inhibitor,
898719,63304034001,201010,201709,ACE inhibitor,
898719,63304034005,201010,201709,ACE inhibitor,
857166,63304040301,200908,201709,ACE inhibitor,
857166,63304040301,200908,201709,Thiazide,
857166,63304040310,200908,201709,ACE inhibitor,
857166,63304040310,200908,201709,Thiazide,
857166,63304040330,200908,201709,ACE inhibitor,
857166,63304040330,200908,201709,Thiazide,
857174,63304040401,200908,201709,ACE inhibitor,
857174,63304040401,200908,201709,Thiazide,
857174,63304040410,200908,201709,ACE inhibitor,
857174,63304040410,200908,201709,Thiazide,
857174,63304040430,200908,201709,ACE inhibitor,
857174,63304040430,200908,201709,Thiazide,
402698,63304043501,200910,201709,Calcium channel blocker,
402698,63304043501,200910,201709,Calcium channel blocker,
197692,63304043501,200901,200908,Calcium channel blocker,
197692,63304043501,200901,200908,Calcium channel blocker,
402696,63304043601,200901,201709,Calcium channel blocker,
402696,63304043601,200901,201709,Calcium channel blocker,
402695,63304043701,200901,201709,Calcium channel blocker,
402695,63304043701,200901,201709,Calcium channel blocker,
198189,63304044110,200905,201209,ACE inhibitor,
198189,63304044130,200905,201209,ACE inhibitor,
198189,63304044169,200905,201209,ACE inhibitor,
261962,63304044210,200905,201209,ACE inhibitor,
261962,63304044230,200905,201209,ACE inhibitor,
261962,63304044269,200905,201209,ACE inhibitor,
901434,63304048801,201003,201509,Calcium channel blocker,
897659,63304048801,201510,201709,Calcium channel blocker,
897659,63304048801,201510,201709,Calcium channel blocker,
897640,63304048901,201003,201709,Calcium channel blocker,
897640,63304048901,201003,201709,Calcium channel blocker,
897649,63304049001,201003,201709,Calcium channel blocker,
897649,63304049001,201003,201709,Calcium channel blocker,
897649,63304049005,201003,201709,Calcium channel blocker,
897649,63304049005,201003,201709,Calcium channel blocker,
404011,63304049930,201112,201709,Calcium channel blocker,
597990,63304050030,201112,201709,Calcium channel blocker,
597971,63304050130,201112,201709,Calcium channel blocker,
597974,63304050230,201112,201709,Calcium channel blocker,
597993,63304050330,201112,201709,Calcium channel blocker,
858804,63304052201,200910,201709,ACE inhibitor,
858804,63304052210,200910,201709,ACE inhibitor,
858813,63304052301,200910,201709,ACE inhibitor,
858813,63304052310,200910,201709,ACE inhibitor,
858817,63304052401,200910,201709,ACE inhibitor,
858817,63304052410,200910,201709,ACE inhibitor,
858810,63304052501,200910,201709,ACE inhibitor,
858810,63304052510,200910,201709,ACE inhibitor,
311353,63304053101,200706,201709,ACE inhibitor,
311353,63304053111,200911,201401,ACE inhibitor,
311353,63304053177,200801,201709,ACE inhibitor,
311354,63304053201,200706,201709,ACE inhibitor,
311354,63304053210,200706,201709,ACE inhibitor,
311354,63304053211,200911,201401,ACE inhibitor,
311354,63304053277,200801,201709,ACE inhibitor,
314076,63304053301,200706,201709,ACE inhibitor,
314076,63304053310,200706,201709,ACE inhibitor,
314076,63304053311,200911,201401,ACE inhibitor,
314076,63304053377,200801,201709,ACE inhibitor,
314077,63304053401,200706,201709,ACE inhibitor,
314077,63304053410,200706,201709,ACE inhibitor,
314077,63304053411,200911,201401,ACE inhibitor,
314077,63304053477,200801,201709,ACE inhibitor,
197884,63304053501,200706,201709,ACE inhibitor,
197884,63304053510,200706,201709,ACE inhibitor,
197884,63304053511,200911,201401,ACE inhibitor,
197884,63304053577,200801,201709,ACE inhibitor,
197885,63304053601,200706,201709,ACE inhibitor,
197885,63304053601,200706,201709,Thiazide,
197885,63304053605,200706,201709,ACE inhibitor,
197885,63304053605,200706,201709,Thiazide,
197886,63304053701,200706,201709,ACE inhibitor,
197886,63304053701,200706,201709,Thiazide,
197886,63304053705,200706,201709,ACE inhibitor,
197886,63304053705,200706,201709,Thiazide,
197887,63304053801,200706,201709,ACE inhibitor,
197887,63304053801,200706,201709,Thiazide,
197887,63304053805,200706,201709,ACE inhibitor,
197887,63304053805,200706,201709,Thiazide,
312750,63304054810,201307,201709,ACE inhibitor,
312750,63304054830,201307,201709,ACE inhibitor,
312750,63304054890,200801,201709,ACE inhibitor,
312748,63304054910,201307,201709,ACE inhibitor,
312748,63304054930,201307,201709,ACE inhibitor,
312748,63304054990,200801,201709,ACE inhibitor,
312749,63304055010,201307,201709,ACE inhibitor,
312749,63304055030,201307,201709,ACE inhibitor,
312749,63304055090,200801,201709,ACE inhibitor,
314203,63304055110,201307,201709,ACE inhibitor,
314203,63304055130,201307,201709,ACE inhibitor,
314203,63304055190,200801,201709,ACE inhibitor,
866924,63304057901,200911,201709,Beta_blocker,
866924,63304057903,201002,201709,Beta_blocker,
866924,63304057910,200911,201709,Beta_blocker,
866514,63304058001,200911,201709,Beta_blocker,
866514,63304058003,201002,201709,Beta_blocker,
866514,63304058010,200911,201709,Beta_blocker,
866511,63304058101,200911,201709,Beta_blocker,
866511,63304058103,201002,201709,Beta_blocker,
866511,63304058110,200911,201709,Beta_blocker,
597977,63304058730,201112,201709,Calcium channel blocker,
597980,63304058830,201112,201709,Calcium channel blocker,
597984,63304058930,201112,201709,Calcium channel blocker,
597987,63304059030,201112,201709,Calcium channel blocker,
597967,63304059130,201112,201709,Calcium channel blocker,
205326,63304059901,200709,201709,ACE inhibitor,
205326,63304059910,200801,201709,ACE inhibitor,
404013,63304060330,201112,201709,Calcium channel blocker,
197380,63304062101,200706,201709,Beta_blocker,
197380,63304062103,200905,201709,Beta_blocker,
197380,63304062110,200706,201709,Beta_blocker,
197381,63304062201,200706,201709,Beta_blocker,
197381,63304062203,200905,201709,Beta_blocker,
197381,63304062210,200706,201709,Beta_blocker,
197379,63304062301,200706,201709,Beta_blocker,
197379,63304062303,200905,201709,Beta_blocker,
197379,63304062310,200706,201709,Beta_blocker,
310429,63304062401,200706,201709,Other Diuretics,
310429,63304062403,200706,201709,Other Diuretics,
310429,63304062410,200706,201709,Other Diuretics,
310429,63304062469,200706,201709,Other Diuretics,
313988,63304062501,200706,201709,Other Diuretics,
313988,63304062503,200706,201709,Other Diuretics,
313988,63304062510,200706,201709,Other Diuretics,
313988,63304062569,200706,201709,Other Diuretics,
197732,63304062601,200706,201709,Other Diuretics,
197732,63304062603,200706,201709,Other Diuretics,
197732,63304062605,200708,201709,Other Diuretics,
197732,63304062610,200706,201709,Other Diuretics,
197732,63304062669,200706,201709,Other Diuretics,
313215,63304066201,200706,201212,Other antihypertensive,
313215,63304066205,200706,201212,Other antihypertensive,
313217,63304066301,200706,201212,Other antihypertensive,
313217,63304066305,200706,201212,Other antihypertensive,
313219,63304066401,200706,201212,Other antihypertensive,
313219,63304066405,200706,201212,Other antihypertensive,
260376,63304066501,200706,201212,Other antihypertensive,
260376,63304066505,200706,201212,Other antihypertensive,
898723,63304073600,201003,201101,ACE inhibitor,
898723,63304073601,201003,201301,ACE inhibitor,
898723,63304073605,201003,201212,ACE inhibitor,
898723,63304073610,201310,201709,ACE inhibitor,
898723,63304073630,201310,201709,ACE inhibitor,
898723,63304073677,201310,201709,ACE inhibitor,
898723,63304073690,201003,201212,ACE inhibitor,
898687,63304073701,201003,201301,ACE inhibitor,
898687,63304073705,201003,201212,ACE inhibitor,
898687,63304073710,201310,201709,ACE inhibitor,
898687,63304073730,201310,201709,ACE inhibitor,
898687,63304073777,201310,201709,ACE inhibitor,
898687,63304073790,201003,201212,ACE inhibitor,
898690,63304073801,201003,201301,ACE inhibitor,
898690,63304073805,201003,201212,ACE inhibitor,
898690,63304073810,201310,201709,ACE inhibitor,
898690,63304073830,201310,201709,ACE inhibitor,
898690,63304073877,201310,201709,ACE inhibitor,
898690,63304073890,201003,201212,ACE inhibitor,
898719,63304073901,201003,201301,ACE inhibitor,
898719,63304073905,201003,201212,ACE inhibitor,
898719,63304073910,201310,201709,ACE inhibitor,
898719,63304073930,201310,201709,ACE inhibitor,
898719,63304073977,201310,201709,ACE inhibitor,
898719,63304073990,201003,201212,ACE inhibitor,
857169,63304077501,200908,201209,ACE inhibitor,
857169,63304077505,200908,201209,ACE inhibitor,
857169,63304077510,200908,201709,ACE inhibitor,
857169,63304077530,200908,201209,ACE inhibitor,
857169,63304077590,200908,201709,ACE inhibitor,
857183,63304077601,200908,201209,ACE inhibitor,
857183,63304077605,200908,201209,ACE inhibitor,
857183,63304077610,200908,201709,ACE inhibitor,
857183,63304077630,200908,201209,ACE inhibitor,
857183,63304077690,200908,201709,ACE inhibitor,
857187,63304077701,200908,201209,ACE inhibitor,
857187,63304077705,200908,201209,ACE inhibitor,
857187,63304077710,200908,201709,ACE inhibitor,
857187,63304077730,200908,201209,ACE inhibitor,
857187,63304077790,200908,201709,ACE inhibitor,
686924,63304082301,200804,201212,Beta_blocker,
686924,63304082301,200804,201212,Beta_blocker,
686924,63304082310,200801,201709,Beta_blocker,
686924,63304082310,200801,201709,Beta_blocker,
686924,63304082330,200801,201709,Beta_blocker,
686924,63304082330,200801,201709,Beta_blocker,
200031,63304082401,200804,201212,Beta_blocker,
200031,63304082410,200801,201709,Beta_blocker,
200031,63304082430,200801,201709,Beta_blocker,
200032,63304082501,200804,201212,Beta_blocker,
200032,63304082510,200801,201709,Beta_blocker,
200032,63304082530,200801,201709,Beta_blocker,
200033,63304082610,200801,201709,Beta_blocker,
200033,63304082630,200801,201709,Beta_blocker,
858804,63304083401,200910,201709,ACE inhibitor,
858804,63304083410,200910,201309,ACE inhibitor,
858813,63304083501,200910,201709,ACE inhibitor,
858813,63304083510,200910,201309,ACE inhibitor,
858817,63304083601,200910,201309,ACE inhibitor,
858817,63304083610,200910,201309,ACE inhibitor,
858810,63304083701,200910,201309,ACE inhibitor,
858810,63304083710,200910,201309,ACE inhibitor,
200033,63304086201,200804,201206,Beta_blocker,
308136,63304087330,201308,201709,Calcium channel blocker,
308136,63304087357,201308,201709,Calcium channel blocker,
308136,63304087390,201308,201709,Calcium channel blocker,
197361,63304087430,201308,201709,Calcium channel blocker,
197361,63304087453,201308,201709,Calcium channel blocker,
197361,63304087457,201308,201709,Calcium channel blocker,
197361,63304087490,201308,201709,Calcium channel blocker,
308135,63304087530,201308,201709,Calcium channel blocker,
308135,63304087557,201308,201709,Calcium channel blocker,
308135,63304087590,201308,201709,Calcium channel blocker,
310798,63304091401,200801,201709,Thiazide,
310798,63304091410,200801,201709,Thiazide,
197770,63304091501,200803,201709,Thiazide,
197770,63304091510,200801,201709,Thiazide,
317121,63323006402,200902,201507,Calcium channel blocker,
317121,63323006409,201405,201507,Calcium channel blocker,
317121,63323006410,200902,201507,Calcium channel blocker,
317121,63323006420,200902,201507,Calcium channel blocker,
317121,63323006429,201408,201507,Calcium channel blocker,
317121,63323006450,200902,201507,Calcium channel blocker,
829734,63323010705,201605,201709,Calcium channel blocker,
829757,63323010801,201604,201709,Calcium channel blocker,
829757,63323010826,201610,201709,Calcium channel blocker,
282452,63323028002,200706,201511,Other Diuretics,
282452,63323028004,200706,201511,Other Diuretics,
282452,63323028010,200706,201511,Other Diuretics,
856443,63323060401,200908,201709,Beta_blocker,
979428,63323065201,201006,201212,Beta_blocker,
979428,63323065210,201006,201602,Beta_blocker,
484152,63323065820,200911,201709,Thiazide,
484152,63323065827,201009,201709,Thiazide,
484152,63323065894,201307,201709,Thiazide,
866508,63323066005,201012,201709,Beta_blocker,
308136,63539015230,200801,200901,Calcium channel blocker,
212542,63539015230,200706,201206,Calcium channel blocker,
197361,63539015330,200801,200901,Calcium channel blocker,
212549,63539015330,200706,201206,Calcium channel blocker,
197361,63539015357,200801,200901,Calcium channel blocker,
212549,63539015357,200706,201206,Calcium channel blocker,
308135,63539015430,200801,200901,Calcium channel blocker,
212575,63539015430,200706,201206,Calcium channel blocker,
308135,63539015457,200801,200901,Calcium channel blocker,
212575,63539015457,200706,201206,Calcium channel blocker,
597977,63539021507,200801,200912,Calcium channel blocker,
750227,63539021507,200802,201206,Calcium channel blocker,
597977,63539021530,200801,200912,Calcium channel blocker,
750227,63539021530,200802,201206,Calcium channel blocker,
597977,63539021557,200801,200912,Calcium channel blocker,
750227,63539021557,200802,201206,Calcium channel blocker,
597977,63539021587,200801,200912,Calcium channel blocker,
750227,63539021587,200802,201206,Calcium channel blocker,
597987,63539021607,200801,200912,Calcium channel blocker,
750199,63539021607,200802,201206,Calcium channel blocker,
597987,63539021687,200801,200912,Calcium channel blocker,
750199,63539021687,200802,201206,Calcium channel blocker,
597980,63539021707,200801,200912,Calcium channel blocker,
750231,63539021707,200802,201206,Calcium channel blocker,
597980,63539021730,200801,200912,Calcium channel blocker,
750231,63539021730,200802,201206,Calcium channel blocker,
597980,63539021787,200801,200912,Calcium channel blocker,
750231,63539021787,200802,201206,Calcium channel blocker,
597967,63539021807,200706,200912,Calcium channel blocker,
750203,63539021807,200802,201206,Calcium channel blocker,
597967,63539021830,200706,200912,Calcium channel blocker,
750203,63539021830,200802,201206,Calcium channel blocker,
597967,63539021857,200706,200912,Calcium channel blocker,
750203,63539021857,200802,201206,Calcium channel blocker,
597967,63539021887,200706,200912,Calcium channel blocker,
750203,63539021887,200802,201206,Calcium channel blocker,
597984,63539021907,200801,200901,Calcium channel blocker,
750235,63539021907,200802,201206,Calcium channel blocker,
597984,63539021930,200801,200901,Calcium channel blocker,
750235,63539021930,200802,201206,Calcium channel blocker,
597984,63539021957,200801,200901,Calcium channel blocker,
750235,63539021957,200802,201206,Calcium channel blocker,
597984,63539021987,200801,200901,Calcium channel blocker,
750235,63539021987,200802,201206,Calcium channel blocker,
597990,63539022501,200801,200912,Calcium channel blocker,
750207,63539022501,200802,201206,Calcium channel blocker,
207892,63629124001,200904,201709,ACE inhibitor,
312749,63629124101,201108,201709,ACE inhibitor,
207893,63629124101,200904,201107,ACE inhibitor,
312749,63629124102,201302,201709,ACE inhibitor,
207895,63629124201,200904,201709,ACE inhibitor,
261962,63629125301,201003,201709,ACE inhibitor,
261962,63629125302,201003,201709,ACE inhibitor,
261962,63629125303,201108,201709,ACE inhibitor,
261962,63629125304,201109,201709,ACE inhibitor,
198189,63629125401,200903,201709,ACE inhibitor,
198189,63629125402,200903,201709,ACE inhibitor,
198189,63629125403,201211,201709,ACE inhibitor,
198189,63629125404,201211,201709,ACE inhibitor,
884173,63629132800,201408,201709,Other antihypertensive,
884173,63629132801,201001,201709,Other antihypertensive,
884173,63629132802,201001,201709,Other antihypertensive,
884173,63629132803,201001,201709,Other antihypertensive,
884173,63629132804,201001,201709,Other antihypertensive,
884173,63629132805,201107,201709,Other antihypertensive,
884173,63629132806,201107,201709,Other antihypertensive,
884173,63629132807,201107,201709,Other antihypertensive,
884173,63629132808,201210,201709,Other antihypertensive,
884173,63629132809,201408,201709,Other antihypertensive,
979494,63629133701,201006,201709,Angiotension receptor blocker,
979494,63629133702,201102,201709,Angiotension receptor blocker,
979494,63629133703,201102,201709,Angiotension receptor blocker,
317173,63629133801,200706,201709,ACE inhibitor,
317173,63629133802,200706,201709,ACE inhibitor,
317173,63629133803,200706,201709,ACE inhibitor,
317173,63629133804,201302,201709,ACE inhibitor,
317173,63629133805,201408,201709,ACE inhibitor,
198369,63629134601,200810,201709,Other Diuretics,
198369,63629134602,201207,201709,Other Diuretics,
310798,63629140000,201109,201709,Thiazide,
310798,63629140001,201010,201709,Thiazide,
310798,63629140002,201010,201709,Thiazide,
310798,63629140003,201010,201709,Thiazide,
310798,63629140004,201010,201709,Thiazide,
310798,63629140005,201010,201709,Thiazide,
310798,63629140006,201102,201709,Thiazide,
310798,63629140007,201102,201709,Thiazide,
310798,63629140008,201109,201709,Thiazide,
310798,63629140009,201109,201709,Thiazide,
197770,63629141301,200706,201709,Thiazide,
197770,63629141302,201109,201709,Thiazide,
197770,63629141303,201109,201709,Thiazide,
197770,63629141304,201109,201709,Thiazide,
197770,63629141305,201109,201709,Thiazide,
197770,63629141306,201211,201709,Thiazide,
197770,63629141307,201211,201709,Thiazide,
197770,63629141308,201211,201709,Thiazide,
197770,63629141309,201211,201709,Thiazide,
313219,63629141401,201102,201709,Other antihypertensive,
313219,63629141402,201102,201709,Other antihypertensive,
313219,63629141403,201108,201709,Other antihypertensive,
313219,63629141404,201108,201709,Other antihypertensive,
856448,63629142301,200908,201709,Beta_blocker,
856448,63629142302,200908,201709,Beta_blocker,
856448,63629142303,201303,201709,Beta_blocker,
856448,63629142304,201408,201709,Beta_blocker,
313988,63629143401,200706,201709,Other Diuretics,
313988,63629143402,200706,201709,Other Diuretics,
313988,63629143403,200706,201709,Other Diuretics,
313988,63629143404,201107,201709,Other Diuretics,
313988,63629143405,201108,201709,Other Diuretics,
313988,63629143406,201107,201709,Other Diuretics,
313988,63629143407,201211,201709,Other Diuretics,
313988,63629143408,201302,201709,Other Diuretics,
197732,63629143501,200903,201709,Other Diuretics,
197732,63629143502,200903,201709,Other Diuretics,
197732,63629143503,201302,201709,Other Diuretics,
197732,63629143504,201409,201709,Other Diuretics,
898356,63629145401,201107,201709,ACE inhibitor,
898356,63629145401,201107,201709,Calcium channel blocker,
898358,63629145401,201003,201101,ACE inhibitor,
898358,63629145401,201003,201101,Calcium channel blocker,
898356,63629145402,201107,201709,ACE inhibitor,
898356,63629145402,201107,201709,Calcium channel blocker,
866511,63629146201,200911,201709,Beta_blocker,
866511,63629146202,200911,201709,Beta_blocker,
866511,63629146203,201102,201709,Beta_blocker,
866511,63629146204,201108,201709,Beta_blocker,
866511,63629146205,201707,201709,Beta_blocker,
866514,63629146301,200911,201709,Beta_blocker,
866514,63629146302,200911,201709,Beta_blocker,
866514,63629146303,200911,201709,Beta_blocker,
866514,63629146304,200911,201709,Beta_blocker,
866514,63629146305,201102,201709,Beta_blocker,
866514,63629146306,201211,201709,Beta_blocker,
866514,63629146307,201702,201709,Beta_blocker,
866514,63629146308,201702,201709,Beta_blocker,
198316,63629150701,200706,201709,Other Diuretics,
198316,63629150701,200706,201709,Thiazide,
198316,63629150702,200706,201709,Other Diuretics,
198316,63629150702,200706,201709,Thiazide,
198316,63629150703,200706,201709,Other Diuretics,
198316,63629150703,200706,201709,Thiazide,
198316,63629150704,200903,201709,Other Diuretics,
198316,63629150704,200903,201709,Thiazide,
858813,63629152201,200910,201709,ACE inhibitor,
858813,63629152202,200910,201709,ACE inhibitor,
858813,63629152203,200910,201709,ACE inhibitor,
858813,63629152204,201102,201709,ACE inhibitor,
858813,63629152205,201107,201709,ACE inhibitor,
858810,63629152501,200910,201709,ACE inhibitor,
858810,63629152502,200910,201709,ACE inhibitor,
858810,63629152503,200910,201709,ACE inhibitor,
858810,63629152504,201408,201709,ACE inhibitor,
858817,63629152601,200910,201709,ACE inhibitor,
858817,63629152602,200910,201709,ACE inhibitor,
858817,63629152603,201102,201709,ACE inhibitor,
858817,63629152604,201107,201709,ACE inhibitor,
858817,63629152605,201707,201709,ACE inhibitor,
897598,63629153601,201302,201709,Calcium channel blocker,
198032,63629155801,200811,201709,Calcium channel blocker,
198032,63629155802,200811,201709,Calcium channel blocker,
198032,63629155803,200811,201709,Calcium channel blocker,
198032,63629155804,200811,201709,Calcium channel blocker,
198032,63629155805,201102,201709,Calcium channel blocker,
198032,63629155806,201408,201709,Calcium channel blocker,
198032,63629155807,201408,201709,Calcium channel blocker,
198034,63629155901,200810,201304,Calcium channel blocker,
198034,63629155901,200810,201304,Calcium channel blocker,
360394,63629155901,201305,201708,Calcium channel blocker,
491070,63629155901,200706,200808,Calcium channel blocker,
491070,63629155901,200706,200808,Calcium channel blocker,
198034,63629155902,200810,201304,Calcium channel blocker,
198034,63629155902,200810,201304,Calcium channel blocker,
360394,63629155902,201305,201708,Calcium channel blocker,
491070,63629155902,200706,200808,Calcium channel blocker,
491070,63629155902,200706,200808,Calcium channel blocker,
198034,63629155903,201302,201304,Calcium channel blocker,
198034,63629155903,201302,201304,Calcium channel blocker,
360394,63629155903,201305,201709,Calcium channel blocker,
360394,63629155904,201709,201709,Calcium channel blocker,
360394,63629155905,201709,201709,Calcium channel blocker,
198035,63629156001,201102,201610,Calcium channel blocker,
198035,63629156001,201102,201610,Calcium channel blocker,
198035,63629156002,201302,201610,Calcium channel blocker,
198035,63629156002,201302,201610,Calcium channel blocker,
198035,63629156003,201408,201610,Calcium channel blocker,
198035,63629156003,201408,201610,Calcium channel blocker,
198036,63629156101,200708,201304,Calcium channel blocker,
198036,63629156101,200708,201304,Calcium channel blocker,
880437,63629156101,201305,201708,Calcium channel blocker,
198036,63629156102,200708,201304,Calcium channel blocker,
198036,63629156102,200708,201304,Calcium channel blocker,
880437,63629156102,201305,201708,Calcium channel blocker,
198036,63629156103,200708,201304,Calcium channel blocker,
198036,63629156103,200708,201304,Calcium channel blocker,
880437,63629156103,201305,201708,Calcium channel blocker,
198036,63629156104,200708,201304,Calcium channel blocker,
198036,63629156104,200708,201304,Calcium channel blocker,
880437,63629156104,201305,201708,Calcium channel blocker,
198036,63629156105,201302,201304,Calcium channel blocker,
198036,63629156105,201302,201304,Calcium channel blocker,
880437,63629156105,201305,201708,Calcium channel blocker,
308135,63629156501,200808,201709,Calcium channel blocker,
308135,63629156502,200808,201709,Calcium channel blocker,
308135,63629156503,201102,201709,Calcium channel blocker,
308135,63629156504,201211,201709,Calcium channel blocker,
308135,63629156505,201211,201709,Calcium channel blocker,
197361,63629156601,200802,201709,Calcium channel blocker,
197361,63629156602,200802,201709,Calcium channel blocker,
197361,63629156603,200802,201709,Calcium channel blocker,
197361,63629156604,200802,201709,Calcium channel blocker,
197361,63629156605,200802,201709,Calcium channel blocker,
197361,63629156606,201211,201709,Calcium channel blocker,
104420,63629159601,201109,201709,Calcium channel blocker,
104420,63629159602,201302,201709,Calcium channel blocker,
402696,63629159701,201103,201709,Calcium channel blocker,
402696,63629159701,201103,201709,Calcium channel blocker,
358334,63629159701,200808,201101,Calcium channel blocker,
358334,63629159701,200808,201101,Calcium channel blocker,
854916,63629167401,201102,201709,Beta_blocker,
